Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities
Australia,Standard Double Room - Atrium View,1  ,October 2018,Couple, This historic and central hotel offers a luxury stay to visitors along with friendly and caring staff and wonderful on site amenities.,10.0,"Relaxed, elegant and extensive services on hand",1,location|staff|
Australia,Deluxe Double Room with Balcony,1  ,October 2018,Couple, Bathroom,9.2,Pleasant,1,bathroom|
Australia,Business Class Room,2  ,October 2018,Couple," We love staying at the Radisson Blu. The staff from the Front Desk to the Business Lounge are absolutely lovely.  
Radisson Blu is central to everything we regularly visit. It makes our stay in Sydney complete.
We highly recommend and we will be visiting again and again.",10.0,Radisson Blu is an amazing Place to Stay.,1,staff|location|
Australia,Superior Double Room,1  ,October 2018,Couple, Excellent hotel. I will stay again soon.,10.0,Great!!!,1,
Australia,Superior Double Room,1  ,October 2018,Couple," From the moment we stepped out of the car the experience was excellent. Very friendly warm staff whom took the car and even our clothes up to the room. The reception staff where we checked in were great. Our room was large and had everything we needed.  Breakfast was great they had warm glazed ham and liver !! very nice touch.  Coffee great too.
Check out was breeze.  We have stayed here before and the service was great but our last visit service was excellent.
Great job.",10.0,Great hotel close to our venue and very pleasing all round.,1,parking|staff|food/drink|
Australia,Deluxe Double Room with Balcony,1  ,October 2018,Couple," The staff exceeded expectations with their professional and personable approach to checking in, while in room, and checking out.  In a nutshell, the staff are amazing.  The rooms are comfortable, spacious and clean.  This has to be the best stay in Sydney.  Nothing is too much trouble.",10.0,The best customer experience you will ever have.  The most comfortable stay you will ever have,1,staff|comfort|dirty|location|
Australia,Standard Double Room - Atrium View,1  ,October 2018,Group," We stayed in Room 622 and it was incredibly spacious. The luxurious bathroom was well stocked with “ This Works” products which were lovely. The location is perfect, being walking distance to Circular Quay and Pitt St Mall. The electrical outlets have also been updated to include USB ports. The staff were lovely.",10.0,Exceptional,1,price|bathroom|location|staff|
Australia,Standard Double Room - Atrium View,1  ,October 2018,Couple," Very comfortable, choice of pillows was great! Service in lobby bar good.",9.6,"A great stay, very relaxing",1,comfort|bed|staff|restaurant|
Australia,One-Bedroom Spa Suite,1  ,October 2018,Group, The valet parking service.,10.0,Exceptional,1,parking|staff|
Australia,One-Bedroom Spa Suite,3  ,October 2018,Couple," The rooms were modern, clean and very comfortable. The staff were all excellent, friendly, helpful and so quick to offer to help.",10.0,The Radisson Blu is a wonderful hotel and provides fantastic service,1,comfort|dirty|staff|
New Zealand,Premier Twin Room,3  ,October 2018,Family," Location is great, close to shops and Harbor, lovely cafes around. We stay at Radisson  before and it was lovely to come back just me and my daughter for wee shopping trip. Rooms size its perfect. Staff was very helpful and very friendly welcome us back with little note in our room.",10.0,Location very good.,1,location|restaurant|staff|
Australia,Premier Twin Room,1  ,September 2018,Group, All very presentable staff service room,10.0,Enjoyable,1,staff|
Australia,Standard Double Room - Atrium View,1  ,October 2018,Couple, Helpfulness of all staff,9.6,Exceptional,1,staff|
Australia,One-Bedroom Spa Suite,3  ,October 2018,Couple," The great customer service,  especially the doormen.  Quick and yummy room service.  Very comfy bed,  great bath,  it's lovely and clean,  and the restaurant downtown stairs is a great place to chill.",10.0,Exceptional,1,staff|comfort|bed|bathroom|dirty|restaurant|location|
Australia,One-Bedroom Spa Suite,2  ,October 2018,Couple, Beautiful hotel the bed was so good comfy and pillows amazing. The staff were exceptional,10.0,Exceptional,1,bed|comfort|staff|
Canada,One-Bedroom Spa Suite,2  ,October 2018,Couple, Amazing stay in a beautifully appointed room with a central location. Couldn’t of asked for more.,10.0,Exceptional,1,location|
Australia,One-Bedroom Spa Suite,1  ,October 2018,Couple," Loved the location and the room was excellent! Very comfortable room and an amazing, spacious bathroom. Room service was fabulous and prompt. We will definitely stay at Radisson Blu again!",10.0,Amazing hotel!,1,location|comfort|bathroom|staff|
Australia,Standard Double Room - Atrium View,1  ,October 2018,Family," Fantastic reception, super close to Wynyard station, great internet, super comfy rooms",10.0,Exceptional,1,staff|internet|comfort|
United States of America,Standard Double Room - Atrium View,3  ,October 2018,Family," Great location, quiet area yet walking distance to all the go to places in Sydney. The staffs are excellent! Al and Surya are great hosts for us. It is definitely a value for money with the facilities, cleanliness and best LOCATION. We will be back!",10.0,Exceptional,1,location|noisiness|staff|price|dirty|
Australia,Standard Double Room - Atrium View,1  ,October 2018,Couple, All very good,9.6,Excellent,1,
Australia,One-Bedroom Spa Suite,4  ,October 2018,Couple, Needs to have a night light for the bathroom,9.2,excellent,1,bathroom|
United States of America,One-Bedroom Spa Suite,4  ,October 2018,Couple," A great high class hotel in the heart of town within walking distance of everything. Very quiet rooms, excellent amenities and lovely staff. Keep it up you are doing a great job.",10.0,"When in Sydney, you cannot get a nicer hotel than the Radisson Blu Plaza",1,location|noisiness|staff|
Australia,One-Bedroom Spa Suite,1  ,October 2018,Couple," Great service, location, very comfortable",10.0,Great city location. Fantastic staff. A wonderful stay.,1,staff|location|comfort|
Australia,Business Class Room,1  ,October 2018,Couple," The rooms were so comfortable, Staff were excellent from the time we entered as it was pouring rain until we left and the brekkie was great. And oh Yeah the 12.00 midday was a bonus.",10.0,Excellent time had by both myself and my wife.,1,comfort|staff|
Australia,Business Class Room,1  ,October 2018,Couple," The staff were great - from the minute we stepped out of the car we were made to feel welcome!
Having access to the business lounge was fantastic!",10.0,Thumbs up!,1,staff|parking|
Australia,Premier Twin Room,5  ,October 2018,Family," The big rooms were great for a family of 4 (twin share), all staff were very friendly and helpful, great tips about how to get around and where to go.we would definitely recommend this hotel to our family and friends.",10.0,"Perfect location to see all the sights of Sydney, the staff are so welcoming, helpful and insightful",1,staff|
Australia,Standard Double Room - Atrium View,1  ,October 2018,Group," Door staff one escorted us to station
Flexible checkout",9.6,Luxurious,1,staff|
Ireland,Standard Double Room - Atrium View,4  ,October 2018,Couple," Great variety and presentation of breakfast.
Room very spacious and surprisingly quiet.",10.0,Our stay was very relaxing and very convenient to all sightseeing locations.,1,food/drink|noisiness|
Kenya,Premier Twin Room,2  ,October 2018,Family, Family friendly staff,9.6,"Excellent hotel, really good for kids.",1,staff|
Australia,Standard Double Room - Atrium View,1  ,September 2018,Solo traveler, Spa Bath in bathroom,10.0,yes I would go back; great location,1,fitness|bathroom|
Australia,Studio King Spa Suite,1  ,September 2018,Couple, Very friendly staff; big room with lovely furnishings; free upgrade,10.0,Fantastic night in the city,1,staff|
United Kingdom,One-Bedroom Spa Suite,6  ,October 2018,Couple," Good bed - decent bathroom - excellent wifi - good room service (tasty food, decent tariff)",9.2,Good hotel - excellent location - friendlt staff,1,bed|bathroom|internet|staff|food/drink|
Australia,Premier Twin Room,2  ,October 2018,Group, Welcoming staff were there to help with the pram every time I walked in and out.,10.0,Great stay and will stay there again.,1,staff|
Australia,Standard Double Room - Atrium View,2  ,September 2018,Couple," Amazing location; convenient to Circular Quay, Wynyard Station and Pitt Street mall.  We didn’t use any of the facilities (e.g. gym, restaurant etc) because we didn’t need to but they looked great.  Easy check-in and check-out.  Room was really tidy & clean, shower was great...lovely HOT water all the time!",9.6,Fantastic location and lovely hotel.,1,location|fitness|restaurant|dirty|bathroom|
Australia,Studio King Spa Suite,2  ,September 2018,Couple, Location was perfect. Room was pure LUX. Loved the velvet lounges and Spa Bath. Bed was so comfy. We even had a view of the harbour bridge from our room,9.6,Exceptional,1,location|fitness|bathroom|bed|comfort|
Australia,Premier Twin Room,1  ,October 2018,Family, Nice and cozy room. Very helpful and polite staff. Breakfast was amazing.,8.8,Good value for money. Easy access to circular Quay and city centre. Will come back again.,1,comfort|staff|food/drink|
Australia,One-Bedroom Spa Suite,1  ,October 2018,Couple, everything this is my hotel of choice,9.6,excellent place to stay,1,
Australia,One-Bedroom Spa Suite,2  ,September 2018,Couple," Amazing bed, great room service, wonderful staff",10.0,"Amazing, would stay again!",1,bed|staff|
Australia,Premier Twin Room,1  ,September 2018,Family, Made the whole family feel welcome. Travelling with kids( 8 and 9 yrs old)  sometimes is tricky and staff doesn’t make it easier .,9.2,Good,1,staff|
Australia,Premier Twin Room,1  ,September 2018,Family," Absolutely sensational service from all staff members... will never stay anywhere else again
Beautiful room and facilities ...my stay was extremely enjoyable and I was very pleasantly surprised to find that I didn't have to pay extra to have a cot set up in the room for my infant grandson",10.0,Exceptional,1,staff|price|
Australia,Business Class Room,1  ,September 2018,Couple," Club room food very uninteresting
Staff lovely",9.5,Good,1,food/drink|staff|
Australia,Premier Twin Room,4  ,September 2018,Family," Check in set the high standard. So friendly, helpful & the kids got a colouring pack & kinder surprise egg! 
Concierge boys were also helpful and happy to help.",10.0,Kids didn't want to leave!,1,staff|
