Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities
United Kingdom,Superior King Room,2  ,July 2019,Couple," Breakfast very busy and queues for coffee machine.   The breakfast was ok, but could do with English sausages and proper English breakfast tea bags !!
The shower tray was very slippery and needs a non-slip mat",9.2,Very good location,1,0,food|drink|bathroom|
United Kingdom,Executive King Room (3 Adults),1  ,July 2019,Family, Nothings,9.6,Effective efficient enjoyable,1,0,
United Kingdom,One-Bedroom Suite (3 Adults),2  ,July 2019,Family, The photos of the hotel on the website do not do it justice. We had a junior suite that was SO much better IRL.,9.6,Brilliant!,1,0,
Turkey,Superior Twin Room,1  ,July 2019,Solo traveler, The whole bathroom area filled with water as the shower drain did not work properly :(,7.1,Good,1,0,bathroom|location|dirty|
United States of America,Superior King Room with Iconic View,3  ,July 2019,Couple, Hall smelled,8.3,Very Good,1,0,
United Kingdom,Superior King Room with Iconic View,2  ,July 2019,Couple, No exclamation why bathroom sink didn’t hold its water.,9.0,Everything was better than I expected,1,0,bathroom|dirty|
Romania,Superior King Room,3  ,June 2019,Couple, -,9.6,Exceptional,1,0,
Macau,Executive King Room (3 Adults),5  ,July 2019,Family, The cleanliness of the room can be better.,8.8,Excellent,1,0,dirty|
United Kingdom,Superior King Room,1  ,July 2019,Couple, The pool was out of service,9.6,Highly recommend,1,0,fitness|staff|
United States of America,Superior King Room,3  ,July 2019,Family, A bit pricey.   Had to get 2 rooms.  One for three got expensive.,9.6,Exceptional,1,0,price|
United Kingdom,Superior Twin Room,3  ,July 2019,Couple, Small bedroom.,9.2,Nice hotel,1,0,bathroom|
United States of America,Superior King Room with Iconic View,3  ,July 2019,Couple, Construction out front,9.2,Pleasant helpful knowledgeable staff who have guests needs in mind,1,0,
Thailand,Executive King Room (3 Adults),2  ,July 2019,Family, Dust is at coffee maker and daily clean is just fair in our opinion,8.3,Great location for traveler with big luggage (go to other country by train),1,0,dirty|drink|
United Kingdom,Superior King Room,3  ,July 2019,Couple, A bit on the pricey side,9.2,3 days exploring Amsterdam again.,1,0,price|
France,Superior King Room,1  ,July 2019,Couple, The price was exceedingly high,8.3,Very Good,1,0,price|
Pakistan,Superior Twin Room,8  ,July 2019,Couple," Awesome hotel, superb location. Highly recommended",7.9,Good,1,0,location|
United Kingdom,Superior King Room,4  ,July 2019,Couple, I can’t fault much at all. It was quite an expensive stay but you get what you pay for and the location was perfect.,9.6,Delightful,1,0,price|location|
United States of America,Superior Twin Room,3  ,July 2019,Group, Had issues with TV each day.   Could hear people in hallway walking by and talking.,9.2,Wonderful,1,0,tv|
Australia,Superior King Room with Iconic View,3  ,July 2019,Couple," Our room was right at the end of the hall and there was two rooms randomly down a set of spiral stairs which we were located in which made it difficult for the luggage. It felt like Harry potters cupboard room. Also - the hotel do not make it clear when check in that they continually charge your card throughout the stay instead of paying a balance at the end like most hotels for eg for laundry or mini bar etc. the card we used for the “bond” was never meant to be used for the hotel stay however they do not make this clear when checking in. 
Unfortunately the pool was closed during our stay. However besides these minor points. Great hotel overall",8.8,Great location and hotel,1,0,location|price|bathroom|drink|restaurant|fitness|
New Zealand,Superior King Room,1  ,July 2019,Couple, Stairs in room,8.8,Excellent,1,0,
United Kingdom,Superior Twin Room,1  ,July 2019,Group, Our room was cold,8.8,Excellent,1,0,
Saudi Arabia,Executive King Room with Iconic View (3 Adults),6  ,July 2019,Group, None,8.8,I will stay here again.,1,0,
New Zealand,Superior Twin Room,2  ,June 2019,Couple, Quite expensive for what it was!,7.9,Good,1,0,price|
Norway,Superior King Room with Iconic View,2  ,July 2019,Couple, Scrambled eggs could be better..,9.6,Excellent...,1,0,
United Arab Emirates,Superior King Room,3  ,July 2019,Family," I was treated badly from staff his name Danny at the reception .i booked only 2days before just want to check if I will like the hotel or no 
When I like it we decided to extend when I spoke to him he was very aggressive rude and really were choked abt the way how he treated us 
Honestly big difference when we dealed with his colleague first day unfortunately I forgot his name to appreciate him ☺️",9.6,Amazing exceeded my expectation  highly recommended,1,0,staff|
United States of America,Executive King Room,4  ,July 2019,Couple, Executive suite not very executive; check in too strict; 4th floor required 2 elevators; breakfast too repetitive; chef could not make eggs over easy,8.8,Good location; would try another spot,1,0,food|restaurant|
Namibia,Superior King Room with Iconic View,3  ,July 2019,Couple, Better direct correspondence / Windows one can actually open / Better Concierge/Porter Services / More flexibility,7.5,"Great stay with a great location, but it could have been better",1,0,staff|
United Kingdom,Superior King Room with Iconic View,1  ,July 2019,Couple, Noisy outside through night but only what you'd expect in a city centre.,8.3,Very Good,1,0,noisiness|location|
United States of America,One-Bedroom Suite (3 Adults),9  ,June 2019,Family, Noisy outside until late. Had housekeeping problems multiple times. Air conditioner was problematic for a portion of our stay.,8.3,We had a good stay with a few issues.,1,0,noisiness|location|temperature|
Saudi Arabia,Superior Twin Room,2  ,June 2019,Solo traveler, Thanks,8.3,Very Good,1,0,
United Kingdom,Superior Twin Room,4  ,July 2019,Group, Everyone,8.8,Excellent,1,0,
United Kingdom,Superior King Room,3  ,July 2019,Couple," Noisy room, did ask for a quite area when booked.",7.9,Good,1,0,noisiness|location|
United Kingdom,Superior King Room with Iconic View,2  ,June 2019,Couple," People sleeping in the reception 
We left early Sunday morning for the Motogp and 4 people were sleeping in the reception not a good image for a world class hotel in my opinion",9.6,Exceptional,1,0,bed|staff|
Philippines,Executive King Room with Iconic View (3 Adults),2  ,July 2019,Family, Large Construction going on at the front of the hotel.,9.6,Exceptional,1,0,
China,Superior King Room,1  ,June 2019,Group," When I checked in, the staff told me that he could not find my bookings. I therefore booked and paid again. Later I noticed I was charged twice. After talking to a friendly staff, she promised to solve the problem. I don't know the result yet. 
Generally speaking, the staff seem friendly but I can tell they were not. So a stall has to be friendly from both face and heart.",7.5,It is good.,1,0,staff|price|
Pakistan,Superior King Room,2  ,July 2019,Solo traveler, Cleanness,9.2,Wonderful,1,0,
United States of America,Executive King Room (3 Adults),2  ,July 2019,Family," Wood bed frames,Bed two corner, I bumped a few times, it was kind of hidden, under comforter and the mattress.",9.6,I want give 5 stars,1,0,bed|
Jordan,Executive King Room with Iconic View (3 Adults),2  ,July 2019,Family, The price is 30% overpriced,9.6,Exceptional,1,0,price|
United States of America,Executive King Room,2  ,July 2019,Family," The high tech lighting was inconvenient. Had to go near front door to turn on/off bathroom lights.
TV was almost impossible to use unless you stood directly in front of it. Was not usable from the bed.",9.6,Exceptional,1,0,location|bathroom|tv|bed|
United Kingdom,Superior Twin Room,1  ,June 2019,Solo traveler, Two single beds put together were not comfortable as they would move away from each other throughout the night.,8.8,Excellent,1,0,bed|comfort|
Indonesia,Executive King Room (3 Adults),2  ,June 2019,Family, The cleaning staff was late and a little slow but it wasnt too bad.,8.3,Very Good,1,0,dirty|staff|
India,Superior King Room with Iconic View,3  ,June 2019,Family," Front desk behavior can be more pleasant. Perhaps some more training on etiquette is the need of the day. Check in time was 3 pm and was made to wait till 4pm. On asking why is it late, the curt reply of the gentleman at the desk was, ""it happens""!",8.8,Excellent,1,0,noisiness|
United Arab Emirates,Superior Twin Room,3  ,June 2019,Family," No parking available near to the hotel, and the hotel charge me for parking service 125€ for 3 nights !! And only one time per day they bring the car to me",7.9,Good,1,0,parking|location|staff|
United States of America,Superior King Room with Iconic View,4  ,June 2019,Couple, Mattress was very firm rather brick like. Room was modern and not really cozy with blank walls.  Our room was the only one in the hotel without a safe for some reason.,9.6,"Lovely hotel, great anniversary experience!",1,0,bed|comfort|
Pakistan,Executive King Room with Iconic View (3 Adults),3  ,June 2019,Family," The rooms in the pictures looked bigger than they actually are. 
When you enter, there are 6 to 7 stairs that you have to climb to get to the reception (no lift or escalator). We had 3 bags and a toddler. Had to carry the heavy bags up even though the 3 people at the concierge were staring right at us and didn't offer to help. 
At check out, we were told that the concierge would help us eith our bags while taking our bags down but they still didnt. 
The cleaning staff could do a better job as our garbage wasn't cleared one day
Also, dont understand why these hotels can't put a lock on the bathroom doors.",8.3,"Excellent location, small rooms, average customer service",1,0,tv|staff|dirty|bathroom|
