Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities
Ireland,Superior Twin Room,1  ,February 2020,Group," Breakfast was only ok, for a hotel of this standard I expected the choice and quality to be better. 
During our stay we asked for  a maintenance issue to be sorted but it wasn’t.",8.3,Close to Westminster,1,0,food|
United Kingdom,Superior Double Room,4  ,February 2020,Family, nothing,10.0,Great stay,1,0,
Netherlands,Suite,2  ,February 2020,Couple," Little close to the train, but no sounds of the train!",9.2,Wonderful,1,0,noisiness|
Ireland,Superior Twin Room,2  ,February 2020,Group, I could not fault this hotel,9.0,Wonderful,1,0,
Germany,Superior Double Room,3  ,February 2020,Couple," Missing plug for hair dryer in bathroom
Cleaning ladies wouldn‘t remove empty bottles and plastics",7.0,Good,1,0,bathroom|dirty|drink|
United Kingdom,Superior Double Room,2  ,February 2020,Couple, Couldn’t get through to reception after calling multiple times and was met with confusion when at the reception desk. Nearly charged twice for £50 deposit. Internet access wasn’t granted after request to be.,8.0,Very Good,1,0,staff|
United Kingdom,Superior Double Room,1  ,January 2020,Solo traveler, Was a bit too far from a tube but that’s probably why was so much cheaper,9.2,Wonderful,1,0,price|
United Kingdom,Executive Double Room - River View,1  ,February 2020,Family, Location,10.0,Exceptional,1,0,location|
United Kingdom,Executive Double Room,1  ,February 2020,Couple, I can’t see anything to dislike!!,10.0,Exceptional,1,0,
United Kingdom,Superior Double Room,1  ,February 2020,Solo traveler," The room could have done with a proper clean- mirrors were splashed with dirt, bed was clean though, however if you go for this level of standard you can expect clean mirrors and no dust in the bathroom.",7.9,Good,1,0,dirty|bed|bathroom|
United Kingdom,Superior Double Room,1  ,February 2020,Couple, Dont think the room was hoovered but clean otherwise,8.0,Very Good,1,0,dirty|
United Kingdom,Superior Double Room,1  ,February 2020,Group, Nothing!,10.0,Exceptional,1,0,
United Kingdom,Superior Double Room,1  ,February 2020,Family, Everything,10.0,Caring and relaxing environment,1,0,
United Kingdom,Executive Double Room - River View,2  ,February 2020,Couple, Nothing,10.0,Exceptional,1,0,
Ireland,Executive Double Room - River View,2  ,January 2020,Couple, We had two single beds pushed together when I paid for an executive double.,7.0,Good,1,0,bed|price|
United Kingdom,Superior Double Room,1  ,February 2020,Couple, Leaving,10.0,Exceptional,1,0,
United Kingdom,Superior Double Room,1  ,February 2020,Couple," Perhaps the room, but mainly that’s due to calling around the checkout time",10.0,Exceptional,1,0,
United Kingdom,Superior Double Room,2  ,February 2020,Solo traveler, Nothing,10.0,Exceptional,1,0,
United Kingdom,Superior Double Room,2  ,January 2020,Couple, Nothing,10.0,Lovely weekend break with my wife for my birthday,1,0,
United Kingdom,Executive Double Room - River View,1  ,February 2020,Solo traveler, The fabric of the curtain was torn in one place.,8.0,Great location and views. Good quality accomodation and facilities but some rooms are a little tired,1,0,location|
United Kingdom,Executive Twin Room,1  ,February 2020,Family, A bit too modern for our taste,7.5,Good,1,0,comfort|
Iceland,Superior Double Room,3  ,January 2020,Family," Poor location 8 min walk to the next underground. 
Very loud air conditioning.",7.5,Good,1,0,location|noisiness|temperature|
United Kingdom,One-Bedroom Suite with Balcony and River View,1  ,February 2020,Couple, The breakfast was buffet and with most buffet food it is only lukewarm. The plates were cold so once lukewarm food is placed on it its cold very quick and in this case by time you sat down. What is wrong with ordering. There was not a great choice which was a shame.,7.0,"Great location, Breakfast let it down",1,0,food|drink|
United States of America,Superior Double Room,4  ,February 2020,Couple, Air conditioner can not be control,10.0,Exceptional,1,0,temperature|
Nigeria,Executive Double Room,2  ,January 2020,Solo traveler," My room was not service, despite requesting for it.",7.0,Good,1,0,staff|
United Kingdom,Superior Double Room,1  ,January 2020,Couple, Nothing!,9.6,Good location.,1,0,
United Kingdom,Superior Double Room,1  ,January 2020,Couple, Breakfast spread was a bit disappointing,9.2,Wonderful,1,0,food|
United Kingdom,Superior Double Room,2  ,February 2020,Couple, Perfect. Great views. Exceptional rooms,9.6,Great Hotel,1,0,location|
United Kingdom,Superior Double Room,2  ,January 2020,Solo traveler, Rooms and decoration are in need of refreshing.,7.0,Suited my purposes,1,0,
Jersey,Executive Double Room,1  ,January 2020,Couple," We were offered an upgrade to a suite for an additional £30 which we declined. We had booked an executive double. This room had one small windowed floor level giving no view so quite claustrophobic. We then accepted the upgrade. The suite was of a good size although the view was poor ( over the railway lines ).
We have stayed at this hotel before and had a view over the river. Clearly we didn’t book the correct sort of room this time but I’m surprised that the suites are not better placed.",8.0,Will stay there again but only with a river view room,1,0,location|
United Kingdom,Superior Double Room,1  ,February 2020,Couple, No issue here but the air con was abit warm for our liking but no complaint.,9.0,Excellent,1,0,temperature|
United Kingdom,Superior Double Room,1  ,January 2020,Couple," Perhaps the cleaning, we stayed 2 nights and although we put the clean our room sign up it wasn’t cleaned which was slightly inconvenient for us",10.0,Overall it was such a nice and joyful stay,1,0,dirty|
Ireland,Superior Twin Room,1  ,February 2020,Family, Breakfast in lower basement  - not great - cool food,8.0,Very Good,1,0,food|drink|
United Kingdom,Executive Double Room,1  ,February 2020,Couple," Softer pillows will be ideal, and also more pillows for an executive room.",7.5,Good,1,0,bed|
United Kingdom,Studio Double Room with Sofa Bed,1  ,February 2020,Family," I can’t say there was anything that we didn’t like, but only a few stupid little things like maybe more sugar in the room and the flavour water at breakfast didn’t have any taste but just water.",10.0,Lovely and enjoyable stay. See you again soon,1,0,dirty|bathroom|food|
United Kingdom,Executive Double Room,1  ,February 2020,Group, I couldn’t stay longer !,10.0,Exceptional,1,0,
United Kingdom,Superior Twin Room,1  ,February 2020,Couple," Swimming pool changing rooms a little grubby but pool was lovely.
Birthday treat for my girlfriend and a special thanks to Shuiya Jha for the lovely card and wine left in the bedroom for her.",9.6,Exceptional,1,0,fitness|bathroom|
United Kingdom,Superior Double Room,1  ,January 2020,Solo traveler," My room seemed to be so cold, needed the Aircon on at night to raise the temperature. It then became hard to sleep",8.0,Very Good,1,0,temperature|bed|
United Kingdom,Executive Double Room,1  ,February 2020,Family, More vegan options for breakfast,9.0,Superb. Excellent hotel.,1,0,food|
United Kingdom,Executive Double Room - River View,1  ,February 2020,Couple, Room wasn’t ready a until 3:15 pm even though check in was 2pm. Room service dirty plates left outside our door from previous occupants. Air con was warm.,7.1,"Lovely hotel, check in run late",1,0,staff|dirty|food|location|temperature|
United Kingdom,Superior Twin Room,1  ,February 2020,Family, The room was to hot.,9.0,Excellent night away.,1,0,
United Kingdom,Executive Double Room,1  ,February 2020,Couple, Nothing!,10.0,This was a superb hotel experience and I would certainly stay with them in one of their hotels again,1,0,
United Kingdom,Superior Double Room,1  ,February 2020,Couple," The room was so hot and even with air con on it was so hot and it was the middle of winter!
The sauna wasn’t available and the pool wasn’t very clean",8.0,Nice,1,0,temperature|fitness|dirty|
United Kingdom,Executive Double Room - River View,2  ,February 2020,Couple, Nothing,10.0,Fantastic hotel,1,0,
United Kingdom,Suite - River View,1  ,February 2020,Couple, Upgraded and waited over 2 hours to get in room not impressed,7.9,Good,1,0,
United Kingdom,Superior Double Room,1  ,February 2020,Couple, No parking,10.0,Exceptional,1,0,parking|
United Kingdom,Executive Double Room,2  ,February 2020,Family, Nothing,9.6,Exceptional,1,0,
United Kingdom,Superior Double Room,1  ,February 2020,Solo traveler, No vegetarian cooked breakfast available,10.0,Exceptional,1,0,food|
United Kingdom,Superior Double Room,1  ,February 2020,Couple,"  The hotel decor was very dark and quite disorientating and a bit oppressive, the room was brighter. We had breakfast included but it was disgusting, cold and not much choice, everything seemed to be out of a packet or tin and tasteless. We did complain about it to reception but they just said they note it! Not very good really for the cost of the breakfast.",7.1,Not a bad hotel but awful breakfast,1,0,comfort|food|staff|
United Kingdom,Executive Double Room - River View,1  ,February 2020,Couple, No problem but not a very welcoming check in.,9.2,Excellent location - great view over the Thames towards House of Parliament,1,0,
United Kingdom,Superior Twin Room,1  ,January 2020,Solo traveler," Only there for one night, convenient clean. Air con could have been more effective!",10.0,Exceptional,1,0,dirty|temperature|
United Kingdom,Superior Double Room,1  ,January 2020,Couple, Had an issue with a member of staff who was rude but spoke to manager who was very apologetic,9.6,Exceptional,1,0,staff|
United Kingdom,Executive Double Room,1  ,January 2020,Solo traveler, There was nothing not to like.,10.0,Exceptional,1,0,
United Kingdom,Superior Double Room,1  ,January 2020,Solo traveler, Menu limited and on expensive side. Bar also limited and very expensive.,7.0,Handy hotel for London Riverside  attractions,1,0,food|price|drink|restaurant|
United Kingdom,Executive Double Room - River View,1  ,January 2020,Solo traveler, Nothing really. I focus on the positives.,10.0,Excellent - Will be Back!,1,0,
Croatia,Superior Double Room,3  ,January 2020,Couple, Out luggage was delivered in wrong room....,9.0,Wonderful,1,0,
United Kingdom,Deluxe King Room with River View,2  ,January 2020,Family, Nothing,10.0,Enjoyed my stay here would recommend,1,0,
United Kingdom,Superior Double Room,1  ,January 2020,Group," Bit of a wait to be checked in. Cheesy singer in the bar (I didn't stay to witness the whole 'show').  The room was very warm, even with the aircon setting at 16 degrees.",9.0,Good Stay....,1,0,drink|restaurant|tv|
