Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities
United Kingdom,Standard Room,3  ,October 2018,Group, The food from the bar,8.5,Rooms were clean on arrival. But poor service on daily  basis. Cups not cleaned no milk replaced.,0,food/drink|restaurant|
United Kingdom,Standard Room,2  ,September 2018,Group," 2 teabags and 2 milks per day and no biscuits! It seems the brand standard is 2 and in my view this needs to change as even in a small guest house you get more than this. However, on request additional teabags and milk were delivered to the room.  Very limited menu on Friday evening due to there being two private functions which led to the chef having no time to provide specials for the menu.",7.9,Overall comfortable and hotel in an excellent location.,0,location|restaurant|
South Africa,Standard Room,1  ,October 2018,Family, The bed was terrible. The mattress was sunken and soft and I couldn't get a good night's.,7.1,Radisson Liverpool,0,bed|
United Kingdom,Standard Room,1  ,October 2018,Group," No milk, tea, coffee when we arrived, then waited 40mins for someone to bring it. 
Bed was a double when a twin was booked.",7.1,Good,0,food/drink|bed|
United Kingdom,Standard Room,3  ,September 2018,Group," The lighting in the hotel room was poor (No Big Light) fridge in the room but didn't work when I asked why was told""We are decommisioning all our fridges in our hotels"""" nothing further end of conversation..............Really!! The staff in the restaurant didn't seem to cope very well. We came down just before 8.30am every morning. A lot of dirty tables with dirty plates on them. They didn't seem to replenish things unless you asked nobody was going round to check on things and when we arrived the girl at the desk didn't even look me in the eye had her head down all the time asked for a name then told us to find a table wherever but on the second morning it was so different the guy greeted us with a smile and took us to a clean table!!! Just thought for a hotel this standard there was a lot of room for improvement.",7.1,ok but don't think I would stay in another Radisson Blu!!!,0,staff|restaurant|dirty|location|food/drink|
Ireland,Standard Room,2  ,October 2018,Group, Needs more choice,7.9,Very relaxing,0,
United Kingdom,Standard Room,1  ,September 2018,Couple," It would have been nice to have a bath towel each instead of sharing one between us. The breakfast was average, several members of staff but none offered any help. No croissants left at 9.30, scrambled eggs cold, with no alternative egg option. If I stayed again I would not pay for breakfast.",7.5,"A good hotel for an over night stay in Liverpool, the bar area was comfortable and staff helpful.",0,bathroom|food/drink|staff|price|
United Kingdom,Standard Room,1  ,September 2018,Couple, No water in the room,6.7,Pleasant,0,bathroom|dirty|
United Kingdom,Standard Room,2  ,September 2018,Couple, Bathroom door had damage and the breakfast ran out of certain food items on the 2 days we stayed,7.1,Would stay again,0,bathroom|food/drink|
United Kingdom,Standard Room,1  ,September 2018,Couple, The breakfast cooked buffet was dry and oily,8.3,Very Good,0,food/drink|
United Kingdom,Standard Room,2  ,September 2018,Group, Price of breakfast,8.8,Excellent,0,price|food/drink|
United Kingdom,Premium Room with River View,2  ,September 2018,Couple, pillow too soft,9.2,Comfortable and clean with helpful staff,0,bed|
United Kingdom,Standard Room,2  ,September 2018,Group," The location.. we normally stay closer to the centre but was fully booked, the Radisson is a lovely hotel but we feel it's a little out the way!",8.8,Anniversary trip!,0,location|
United Kingdom,Premium Room with River View,2  ,September 2018,Couple, The room was very comfortable but felt a little tired. The TV was a standard aerial TV and we could only get a couple of channels. Not enough sockets for a modern high-end hotel - not able to charge the phone by the bed. Quality of the coffee at breakfast wasn't great.,7.1,Good,0,comfort|tv|internet|bed|food/drink|
United Kingdom,Standard Room,5  ,September 2018,Group," TV not working properly   throughout the whole of my 5 day stay so that I could not get any BBC channel as picture( distorted pixels) permanently frozen and sky very intermittent, engineer who came to room could not fix it
Fridge and trouser  press not working and iron would not produce steam
Room not made up til nearly 5pm.on one day 
Not enough staff or over management in dinning room at breakfast as some items ran out and very slow in clearing table in between courses",6.7,Comforta,0,tv|internet|staff|food/drink|location|
United Kingdom,Standard Room,2  ,September 2018,Solo traveler," The fact the menu was the same both nights, some channels on the tele weren't working, there were very few bar staff and I had to wait to be served. I felt I was being taken advantage of in respect of the cost per night",6.7,overpriced,0,restaurant|internet|tv|staff|
United Kingdom,Standard Room,2  ,September 2018,Solo traveler, Service was very slow when I had dinner in the restaurant.  Gave up on the idea of pudding and coffee...,7.1,Comfortable,0,staff|food/drink|restaurant|
United Kingdom,Standard Room,1  ,September 2018,Solo traveler, Long time to answer room service call; ran out of pizza bases very early; TV did not work well (no BBC1 and signal kept dropping).,7.5,Good,0,staff|tv|internet|
United Kingdom,Premium Room with River View,2  ,September 2018,Couple, Price did not reflect the quality of hotel,6.7,Pleasant,0,price|
United Kingdom,Standard Room,1  ,September 2018,Group," Breakfast was awful!!  not worth the money. 
Very disappointing.
 I have stayed in many Radisson Blu hotels and always been pleased with the standard of breakfast. Unfortunately yours was  below",7.9,Good,0,food/drink|price|
Hungary,Standard Room,3  ,September 2018,Family, The minibar was empty which was strange for me. Wellness  is not very attractive.,9.2,Good choice:),0,fitness|
United Kingdom,Standard Room,1  ,September 2018,Couple," The lighting in the pool area was very poor and made the whole room look dismal and uninviting. The fridge and safe in our room weren't working, the UHT milk was off and we were only given 2 teabags for a 24 hr stay!",7.5,"A good stay, with helpful staff and good food.",0,fitness|location|
United Kingdom,Standard Room,4  ,September 2018,Couple," Pillows were too soft bought my own as hotel had no options on pillows however after asking for different pillows manager gave us free breakfast as couldn’t offer another alternative. 
When I removed pillowcase to use on own pillow hotel pillowcase was marked and a bit yellow 
Had treatment and afternoon tea in the spa.treatment was lovely staff good. Facilities not that great. Changing rooms dated and upstairs as is steam room wietdlyba metal spiral staircase down to the spa is in my opinion an accident waiting to happen with wet feet. Pool was ok jacuzzi had tiles missing very small and cold although a message on side says this is intentional. Not that way to get in and out of. Sauna was really good.",7.1,Had lovely stay Liverpool amazing place to visit. Staff very helpful even though had to buy pillow.,0,bed|food/drink|fitness|staff|bathroom|
United Kingdom,Standard Room,1  ,September 2018,Solo traveler, Very helpful,8.3,Very Good,0,staff|
United Kingdom,Standard Room,1  ,September 2018,Group, Couldn't get a drink from the bar as residents after 12.15am they would only serve bottles of wine or beer.,8.3,Pleasant stay,0,food/drink|restaurant|
United Kingdom,Superior Room with River view,1  ,September 2018,Group," Car parking a bit disappointing, with possible delays if using valet parking - can take around 30 minutes.",7.5,Good,0,parking|
United Kingdom,Standard Room,3  ,September 2018,Couple, Cost of parking & bed & pillows too soft for our taste.,8.8,Excellent,0,parking|bed|
United Kingdom,Standard Room,2  ,September 2018,Group, cleaner left dirty mug in the room so had to clean for my second night. Did use the swimming pool and sauna but wasn’t told where steam room was. No cups for water in the swim  area and no bags for wet swim suits until you asked at reception - could be reducing plastic which is a positive move but signs up would help and plastic cups could be changed to paper. Also if looking to reduce plastic no need to replace toiletries each day. After paying 260 for two nights I would have expected more than 1 tea bag each and perhaps some biscuits.,7.5,"Staff were great, friendly at all times in the hotel. less attentive in the spa area",0,dirty|fitness|bathroom|location|staff|bed|price|food/drink|
United Kingdom,Standard Room,3  ,September 2018,Couple, Only downsides were the fridges don’t work as they have been decommissioned and it was hard getting the right temperature through the night.,7.5,3 night anniversary break,0,temperature|
United Kingdom,Premium Room with River View,3  ,September 2018,Couple," Although not a major issue, the offer was not as advertised as the confirmation mail stated bathrobes and slippers in the room. These were not available. Luckily we had suitable clothing for lounging round in. More of an issue was the television. There were only about 10 channels available and no on screen information as to what the channels were showing. Picture and sound quality when we did find something to watch was abysmal. There was no access to ""normaI"" Freeview channels. I did mention this to Reception on check out and was told the hotel was having issues with their provider (Sky I believe). I would have thought a major hotel chain like Radisson would not allow poor service to their customers to continue and would have demanded better service from their supplier",9.2,Great place to stay apart from a few minor issues,0,tv|internet|noisiness|staff|
