Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities
United Kingdom,Superior Double Room,1  ,August 2019,Solo traveler," I stayed here last year for Leeds pride, my outfit for pride was a harness and shorts, as much as I appreciate that it wasnt the best choice of outfits, the night door staff didn't make me feel welcome , multiple judgemental looks and an attitude that was rude and felt against LGBT. Reason for this feeling was I walked past him in a hoody and shorts shortly after and he was friendly. It was the choice of my outfit that made him rude.
I witnessed him being rude to another resident to the point where this gentleman kicked off as he headed towards the elevator. 
I think some members of staff could do with being more friendly to all and not just to who they choose to.",9.6,Lgbt pride,1,0,staff|
Australia,Superior Twin Room,1  ,August 2019,Solo traveler, Mouldy shower old curtains,9.2,Wonderful,1,0,bathroom|
United Kingdom,Superior Double Room,2  ,August 2019,Solo traveler, Nothing at all.,9.2,Pleasant and comfortable.,1,0,
United Kingdom,Superior Double Room,1  ,August 2019,Solo traveler, Restaurant closed on a Sunday,9.6,Solo traveller,1,0,restaurant|
United Kingdom,Superior Double Room,1  ,August 2019,Group," Building work, banging and drilling",7.1,Great location - good price - building work noise!,1,0,
United Kingdom,Superior Double Room,1  ,August 2019,Couple, There was building works occurring on the hotel that we were not informed about prior to booking and they were very noisy and inconvenient. We were woken up at 8am.,6.7,Pleasant,1,0,noisiness|
Spain,Superior Double Room,2  ,August 2019,Solo traveler," The door security on an evening are not very friendly or approachable, which is the only downside to this otherwise profession and friendly service. 
Rooms are beginning to date now, and think a refurbishment wouldn’t go a miss - although I guess this would reflect in the price. 
The breakfast is served in the restaurant and although the breakfast is lovely and has everything you would require from a hotel breakfast - the room is so dark I felt like I was eating in a nightclub - they really need to light to the breakfast.",7.5,Central and convenient,1,0,staff|price|food|restaurant|
United Kingdom,Superior Double Room,1  ,August 2019,Solo traveler, Television did not work,7.5,Good,1,0,tv|
United Kingdom,Superior Double Room,2  ,August 2019,Couple," Some of the food on breakfast was dry (bacon and black pudding) even at 8.30am.
Sink in bathroom took ages to drain away.
Very poor lighting in bedroom.",8.3,Decent Hotel,1,0,drink|food|bathroom|
United Kingdom,Superior Double Room,1  ,August 2019,Couple, Tv remote didn’t work,9.6,Exceptional,1,0,tv|location|
United Kingdom,Superior Twin Room,1  ,August 2019,Couple," I didn’t like the fact that when we went to check in are our room we were treated like idiots as I know it was early morning the customer is always right 
Also check out was for 12 but yet we were getting knocked up by room service from 11 which again hindered sleep",6.7,Pleasant,1,0,staff|bed|
United Kingdom,Superior Double Room,1  ,August 2019,Couple, No hotel parking. TV remote didn't work in our room but I'm sure that's probably a one off.,7.1,Good,1,0,parking|tv|location|
United Kingdom,Superior Double Room,1  ,August 2019,Couple, The iron in the room was broken,9.2,"Great location, great breakfast",1,0,
United Kingdom,Superior Twin Room,1  ,August 2019,Group, Some difficulty getting a coffee on return to hotel after our night out,8.3,Very good would book again and recommend,1,0,drink|
United Kingdom,Superior Double Room,1  ,July 2019,Couple, The only downside was that they were having work on the building which could not be helped. It was loud at 8am but it only lasted about 30 minutes.,9.2,Wonderful,1,0,noisiness|
United Kingdom,Superior Double Room,2  ,July 2019,Group, The menu isn't very varied. Would have been nice to have a meat only option in the menu.,7.5,lovely hotel with good sized rooms,1,0,food|restaurant|
United Kingdom,Executive Triple Room,1  ,July 2019,Family, The reception area was dimely lit and had an unpleasant smell throughout the ground floor. Building work is going on outside therefore the curtains had to be kept closed for privacy and the scaffolding certainly spoiled any view from the 5th floor. Our room was a basic twin with tired furnishing. Having stayed 2 weeks ago in the Clayton hotel I wish I had booked this again...cheaper and beautiful room with a double and single bed as standard. The only thing going for the Park Plaza is the location and pleasant staff.,7.5,Disappointing compared to the Clayton,1,0,staff|location|price|bed|noisiness|
United Kingdom,Superior Double Room,1  ,July 2019,Couple, Nothing,9.6,Lovely comfy room - very spacious - great value,1,0,
United Kingdom,Superior Double Room,2  ,July 2019,Couple," Shower body wash was not replenished on second day of stay,building work, scaffold made breakfast room dark",7.9,Great position poor parking directions,1,0,bathroom|food|
United Kingdom,Superior Double Room,1  ,July 2019,Couple," Mattress lumpy pillows hard shower complicated 
I contacted hotel before my stay staff were confused regarding my request however my queries were answered by another staff member
Milk below par no biscuits",7.9,Had a fab time,1,0,bed|bathroom|staff|
United Kingdom,Superior Double Room,1  ,July 2019,Group, No fridge no iron both missing,9.6,Great experience,1,0,
United Kingdom,Superior Double Room,1  ,July 2019,Couple, No parking on site,9.2,"Overnight stay for a music event, everything perfect especially location",1,0,parking|location|
United Kingdom,Superior Twin Room,1  ,July 2019,Group, Currently undergoing external work so scaffolding in place.,8.8,Great hotel in central location,1,0,location|
United Kingdom,Superior Double Room,3  ,July 2019,Solo traveler, Stare of room.,7.5,Good,1,0,
United Kingdom,Superior Double Room,1  ,July 2019,Group, Work was going on during our stay. Scaffolding on the outside and couldn’t see the entrance clearly. Workman on the outside of our window so had to keep curtains shut which was a shame due to the great rooftop scenery. Only four packets of milk so could only have one cup of tea plus no biscuits. But I would defo stay here again,9.6,Great place. Great location. Great staff,1,0,location|drink|
United Kingdom,Superior Double Room,1  ,July 2019,Solo traveler," Check in wasnt the best. Greeted by a young lady however she couldn't check me in, so had to wait 15 minutes for someone who could.
Shower could be more powerful.",9.6,Exceptional,1,0,bathroom|
United Kingdom,Superior Double Room,1  ,July 2019,Solo traveler," I arrived at the hotel and paid early check in so I could use the afternoon to study for an exam the followsing morning. Only to be told on arrival of building works. I had no prior warning of this. When I got in room, the worked were working directly outside my room, up and down on lifts outside the building. The men could see into my room and it went on all afternoon banging and the lift moving up and down. I appreciate works need doing but I should have been informed prior to my arrival so I could decide if I should stay or change hotel. During the afternoon, the drains started to smell in the bathroom, of fish. It was not a pleasant stay. I had stated previously and it has been good. So this was a disappointment. I didnt complain as wasn’t worth it for one night stay!",7.9,Noisy and smelly!,1,0,price|location|bathroom|noisiness|
United Kingdom,Superior Double Room,1  ,July 2019,Solo traveler," NOthing really to complain about.  Décor is tired and it feels as though a makeover is due, but I spent the better part of 5 hours in the room aside from sleeping so can't complain too much.",7.9,Great location and an affordable high quality option,1,0,comfort|bed|
United Kingdom,Superior Twin Room,1  ,July 2019,Group," The builders lift was in front of our window and they looked inside our room in the morning after they escalated down. Also there was black hair all over the bath and in the box of tissues, which I had to remove. The corridor also smelt really badly of smoke. The lighting also wasnt that great, even with all the lights on (barring one which was broken) it was still quite dark in the room.",9.6,Room 0512,1,0,bathroom|tv|dirty|
United Kingdom,Executive Triple Room,1  ,July 2019,Group, The TV did not work when we tried switching it on it came up with no signal.,8.8,"Friendly staff, great location",1,0,tv|wifi|
Hong Kong,Executive Triple Room,5  ,July 2019,Family, A bit under-staffed.  Room amenities not replenished promptly.  Currently facade under refurbishment and may cause noise disturbances.,7.9,Good,1,0,noisiness|
United Kingdom,Superior Double Room,1  ,July 2019,Group, Nothing,7.5,Good,1,0,
United Kingdom,Superior Twin Room,2  ,July 2019,Family, The room wasn’t cleaned properly door frames finger prints all over them head board dirty glass doors all dirty. And what’s the point of in room fridges that don’t get cold.,7.9,Medioca,1,0,dirty|
United Kingdom,Superior Double Room,1  ,June 2019,Solo traveler, There was construction/upgrade going on during my stay and that was a bit noisy during my stay especially in the early hours. Housekeeping team were slow when it came to servicing my room.,8.8,escapade heureuse,1,0,noisiness|
Oman,Superior Double Room,2  ,July 2019,Couple, Price,7.5,Good,1,0,price|
United Kingdom,Superior Double Room,1  ,July 2019,Couple, There was scaffolding all over the hotel so it was difficult to see the front entrance.,8.3,Very Good,1,0,
United Kingdom,Executive Triple Room,1  ,July 2019,Group, £15 breakfast was not worth it. The full English poorly displayed,8.5,Very Good,1,0,food|
United Kingdom,Superior Double Room,1  ,July 2019,Couple, I did not like the old furniture. I booked just because I tried Park Plaza London. Park Plaza Leeds branch is not like London branch at all :(,7.1,Not good for value for money,1,0,
United Kingdom,Superior Double Room,1  ,June 2019,Couple, Lots of scaffolding around the building.,7.9,Good night's sleep,1,0,
