Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,staff,location,food/drink,dirty,bed,comfort,price,bathroom,parking,restaurant,noisiness,tv,internet,fitness,covid,temperature
United Kingdom,Standard Double or Twin Room,2,August 2019,Group," One of the most unfriendly check ins I have ever experienced. I had booked a twin room for my friend and I and told they only had doubles left. I said this was not what I had booked for obvious reasons. I was told by the receptionist that she would need to speak to her supervisor, 3 feet away from us. Supervisor never spoke to me and after 5 minutes of standing around was very curtly informed they now had a twin room. In addition to this the bar staff added a ‘discretionary’ tip to buying a pint at the bar without telling you it would be added or deserved!",7.1,Weekend stay,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,August 2019,Family, Location,7.5,One night no complaints,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,August 2019,Family, Waited 15 minutes for a cocktail. Changed my mind. Receptionist on check in not very friendly. Everyone else was lovely. Maid was really nice.,9.6,Fabulous hotel great location,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,Premium Room,2,August 2019,Couple, Bar staff were a little abrupt and preoccupied,8.3,"Excellent stay, would definitely stay again, but would drink elsewhere",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
France,Standard Double or Twin Room,1,August 2019,Family, Breakfast : maybe some instructions regarding the use of the toaster / Lots of customers have their breads burned,9.6,Recommended !,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
France,Superior Single Room,2,August 2019,Solo traveler," Noisy room, bad windows = safer to have a courtyard view
Elevators wouldn’t work the time I had my luggage. 
Premises are getting old",7.5,Fair,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ireland,Standard Double or Twin Room,1,August 2019,Group, Rooms are a bit too small and bathroom is tiny.,8.8,Excellent,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Latvia,Standard Double or Twin Room,4,August 2019,Couple, some stink went out from the bathroom ventilator,7.9,Good,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,August 2019,Couple," Breakfast was awful. My husband had a mouldy strawberry on top of his yoghurt pot (I’d already eaten mine without checking). I ordered French toast from the a la carte menu which when it came was a quarter of a slice of bread on a tiny side plate (tasted nice though). My husband ordered coffee and was given one tiny cup and then the server never returned...other guests were given a cafetière of coffee. The staff were miserable, customers were complaining, cooked food was terrible. Generally a really unpleasant experience. Very glad we had breakfast included and didn’t have to pay £20 for the pleasure.",7.9,Overnight stay at Radisson Blu,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
Australia,Standard Double or Twin Room,1,August 2019,Solo traveler, The one complaint I would have is that breakfast is only served from 7am and if you're travelling for work you really need to be able to have an earlier breakfast than 7am.,7.9,Really great hotel ! highly recommend.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Single Room,1,August 2019,Solo traveler," Lack of instructions on how to turn off the aircon. Came In, had a shower, got sorted for my evening, came
Back several hours latter and there were two puddles under the aircon hatch where it continued to drip",8.8,Excellent,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
United Kingdom,Premium Room,1,August 2019,Solo traveler, Change of room from that booked online,9.6,Exceptional,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,Premium Room,2,August 2019,Solo traveler," With all hotels its the same as they start to fill up it costs more to book and for a hotel to be so close to the UCLH where some  customers are never sure when they are checking out it is a little frustrating,  I had to move to the ambassadors Bloomsbury as it was a third of the cost , the room wasn't as grand but I wouldn't pay over double what I originally paid for anything .",9.6,Exceptional,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
United Kingdom,Premium Room,2,August 2019,Group," Room service was poor, they bought us 1 set of cutlery for 2 people. I asked for another set but it did not arrive & we had to share 1 set",7.5,Comfortable but overpriced,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,Standard Double or Twin Room,1,August 2019,Couple," Considering the price we paid, we got a tiny room. They claimed no other room was available.",7.9,"Friendly, nice and clean",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
United States of America,Single Room,1,August 2019,Solo traveler, Bathroom was too small. Room was cramped .,8.8,Would stay there agin because of the staff.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Australia,Standard Double or Twin Room,2,July 2019,Couple," Very small studio rooms, which are not for big people and luggage. Room Views are not spectacular.
Lots of rooms off passage ways.",8.3,Felt Like you were staying in a high class hotel.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,3,August 2019,Couple," The noise outside was noisy everynight. 
There seemed to bit a nose evernight for hours.",9.2,Wonderful,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
New Zealand,Superior Single Room,1,August 2019,Solo traveler, Street noise. Sirens wailing every night for 4 nights,9.2,Great breakfast.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,August 2019,Solo traveler, noisy bin people first thing early morning weren’t appreciated and woke me but that’s all that did,8.8,Excellent,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
United Kingdom,Premium Room,2,August 2019,Couple, I’m a vegan so couldn’t eat in the restaurant at night.0,8.3,The hotel is very handy for the station. Easy to get to and easy to get around.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Australia,Standard Double or Twin Room,2,August 2019,Group, There was no ventilation in the bathroom so it was difficult to remove the steam.,9.2,Hotel in convenient location with helpful staff,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
United Kingdom,Standard Double or Twin Room,1,August 2019,Couple, Exceedingly strong damp smell in the bathroom.,7.5,Good,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,August 2019,Solo traveler, Bath wasn’T properly cleaned,8.8,Excellent,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Italy,Standard Double or Twin Room,4,July 2019,Group, the beds are small in a twin bedroom i was expecting two queen beds,9.2,Wonderful,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
United Kingdom,Premium Room,1,July 2019,Couple, Hot breakfast would of been nice.,9.2,It was very enjoyable and the staff very helpful.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Premium Room,1,July 2019,Family, The breakfast was overpriced,9.2,Wonderful,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Netherlands,Standard Double or Twin Room,2,July 2019,Couple, Small beds,8.8,Excellent,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Belgium,Premium Room,4,July 2019,Family," *There were some misunderstanding with the reception concerning the room. Luckily the frontdesk manager interfered and handled the situation in customer centric way! 
*The housekeeping staff in general isn't that professional, made a lot of problems with the extra separate bed. You beter take a room with sofa bed (much better).
*the airco works but is very outdated and difficult to manage.",7.1,Good,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Czech Republic,Standard Double or Twin Room,5,July 2019,Family," the furnitures and bathroom  level  ( to small and very used ) ,  All the furnitures are very old  and needs an urgent up date or at least a face lift .",8.3,great location good hotel,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,July 2019,Couple, Small bathroom and I always prefer a walk-in shower to having to stand in a bath.,9.6,Exceptional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
United Kingdom,Single Room,1,July 2019,Solo traveler," I stayed in a single room, and the toilet was situated under the sink?  This made it impossible to lean forward whilst on the toilet, as the sink was in the way?",9.6,"Fantastic location, fantastic breakfast, friendly staff.  Single rooms are very small.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,July 2019,Family, Area can be a bit sketchy at night,9.6,Fantastic!,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Premium Room,1,July 2019,Couple," Breakfast was cold, and unappetising.",9.2,Wonderful,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,July 2019,Group, Air conditioning a little noisy.,8.8,Looking forward to my next stay at Grafton...thank you.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
United States of America,Standard Double or Twin Room,5,July 2019,Group, The room design was awkward for two people sharing a room with twin beds.  There was not really room to store the two suitcases we had and still access them well.  Furnishings such as the carpets were also showing signs of wear and could use a good cleaning at least.,7.1,Great location for seeing the sites.,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Uruguay,Standard Double or Twin Room,1,July 2019,Group," Very small room. The bathroom was so small(room 340). You had to squeeze behind the basin to sit on the toilet and you literally were jammed in. You were touching the sink while sitting on the loo! The same getting in and out of the shower because the shower screen didn’t move, you had to squeeze yourself at the side of the toilet and try to climb into the bath. ( get did of the bath and put a shower cubicle in, then you will be able to shower). We ordered room service and after an hour it hadn’t arrived so phoned again to chase it up. The staff were rude and put the phone down mid conversation. Breakfast was nice but not a great choice.",7.9,Wouldn’t stay here again.,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,July 2019,Group, Service at breakfast was fairly slow despite not many being in reataurant,9.2,"Close to Euston, nice stroll into town...very comfortable and welcoming x",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,July 2019,Family," Double bed was slightly too small for 2 people, more of a larger single bed! Room was also a little cramped but fine for 1 night.",8.8,Excellent location.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Premium Room,3,July 2019,Couple," When you took a shower, the bath floor got soaked,  hard to understand why they don't fix the issue.",9.2,Wonderful,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,July 2019,Solo traveler, Dreadful view from my room (no wonder the blinds were shut!).,7.5,"Good, comfortable hotel, well located.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,Standard Double or Twin Room,3,July 2019,Family, Noise from outside  the noise from the hospital next to hotel was very annoying siren sounded all the time day and night,8.8,Excellent,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,2,July 2019,Couple, The shower was a little bit pathetic in terms of water power and the air con was really noisy.,8.8,Had a couple of small issues in the room but overall the hotel was very good,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
United Kingdom,Standard Double or Twin Room,1,July 2019,Couple, Room aspect - inner building view.,8.8,Excellent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Premium Room,1,July 2019,Couple," No bedside lights, couldn’t open windows for fresh air, shower wasn’t great.",7.5,Pleasant stay,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
United Kingdom,Standard Double or Twin Room,1,June 2019,Couple, The air-conditioning in the room was totally inadequate. Unfortunately my stay coincided with a very warm weather so the night was most uncomfortable. The general areas of the hotel seemed to have the aircon working OK.,8.3,A good place to stay unless it's warm weather and you need decent aircon in the room.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Iceland,Standard Double or Twin Room,3,June 2019,Group, very screeming cleaning service at morning,7.5,Good,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,Superior Single Room,4,July 2019,Solo traveler," My first room.could only hear the ambulance the whole night,but the staff were friendly and changed my room for me.",7.9,Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,Superior Single Room,6,June 2019,Solo traveler," My room was 11 square meters - too small and situated just above a rowdy pub, the noise was not pleasant.",7.5,Good,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
France,Standard Double or Twin Room,2,June 2019,Family, Loud doors closing can be heard coming  from the corridors,9.6,Excellent location and beds,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
United Kingdom,Standard Double or Twin Room,1,June 2019,Group," When we arrived it was bedlam in reception Far too busy and not big enough for the amount of people there, so needs better organization. No help was given when we were struggling to open the door with all our luggage and didn’t like being asked about donating my card deposit to charity, although I said yes I don’t think it’s appropriate. Also Hairdryer in room was broken",7.1,Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Single Room,2,June 2019,Solo traveler, Bathroom very small,8.8,Right location,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hong Kong,Standard Double or Twin Room,1,June 2019,Family, Some garbages in the drawer. Hotel staff’s didn’t clean the room,9.6,Exceptional,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Standard Double or Twin Room,2,June 2019,Group," Not so much didn't like , more unnecessary..  glasses and cups in bedrooms are wrapped in plastic.. I feel with everyone trying to reduce the use of plastic this is a practice that should be discontinued..",7.9,Good,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
United Kingdom,Premium Room,3,June 2019,Couple, Nothing come to mind. A bit expensive perhaps.,7.9,Good location,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
