Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities
United Kingdom,Standard Room,1,December 2018,Couple," The room was very warm, tea facilities 
Staff offered to keep luggage when we were checking out.
Great check out times.
Smiley staff",7.5,Good,1,staff
United Kingdom,Superior Room with Runway View,1,December 2018,Couple, Very comfortable bed and excellent location for early check in - 10 minute walk to Terminal 1 but all on covered walkways- best with a trolley,9.6,What was expected,1,comfort
United Kingdom,Superior Room with Runway View,1,December 2018,Couple, Very comfortable bed and excellent location for early check in - 10 minute walk to Terminal 1 but all on covered walkways- best with a trolley,9.6,What was expected,1,bed
United Kingdom,Superior Room with Runway View,1,December 2018,Couple, Very comfortable bed and excellent location for early check in - 10 minute walk to Terminal 1 but all on covered walkways- best with a trolley,9.6,What was expected,1,location
United Kingdom,Standard Room,1,December 2018,Solo traveler, Bed and room and view !,7.5,Altogether very realaxing,1,bed
United Kingdom,Standard Room,1,December 2018,Solo traveler, Bed and room and view !,7.5,Altogether very realaxing,1,location
United Kingdom,Standard Room,1,December 2018,Couple, Lovely hotel and conveniently located.,9.6,Great hotel in fab location.,1,location
United Kingdom,Standard Room,1,December 2018,Family, Lovely hotel perfect for airport,9.6,Brilliant for overnight stay before early flight,1,location
United Kingdom,Standard Room,1,December 2018,Solo traveler," Great hotel,very comfortable",8.3,Nice hotel but overpriced,1,comfort
United Kingdom,Standard Room,1,December 2018,Couple, Great location for overnight stop for airport next morning.,10.0,Exceptional,1,location
United Kingdom,Standard Room,1,November 2018,Couple, Bed very good,9.2,Wonderful,1,bed
United Kingdom,Standard Room,1,December 2018,Family, Staff were very welcoming. Food was great,10.0,Great start to break!,1,staff
United Kingdom,Standard Room,1,December 2018,Family, Staff were very welcoming. Food was great,10.0,Great start to break!,1,food/drink
United Kingdom,Standard Room,1,November 2018,Solo traveler, Big comfy bed,7.5,Good,1,comfort
United Kingdom,Standard Room,1,November 2018,Solo traveler, Big comfy bed,7.5,Good,1,bed
United Kingdom,Standard Room,1,December 2018,Family," It’s perfect to get to all terminals. Fully undercover so bad weather is no problem. Staff were very welcoming and helpful, and was very quick to check in and out. The room was lovely, well equipped and very comfortable.",9.6,Exceptional,1,location
United Kingdom,Standard Room,1,December 2018,Family," It’s perfect to get to all terminals. Fully undercover so bad weather is no problem. Staff were very welcoming and helpful, and was very quick to check in and out. The room was lovely, well equipped and very comfortable.",9.6,Exceptional,1,staff
United Kingdom,Standard Room,1,December 2018,Family," It’s perfect to get to all terminals. Fully undercover so bad weather is no problem. Staff were very welcoming and helpful, and was very quick to check in and out. The room was lovely, well equipped and very comfortable.",9.6,Exceptional,1,comfort
China,Standard Room,1,December 2018,Solo traveler," Great location to the airport
Clean and large room
Speedy check in and out",8.8,Excellent,1,location
China,Standard Room,1,December 2018,Solo traveler," Great location to the airport
Clean and large room
Speedy check in and out",8.8,Excellent,1,dirty
United Kingdom,Standard Room,1,December 2018,Couple, The quality pf food was really good,10.0,Exceptional,1,food/drink
United Kingdom,Standard Room,1,December 2018,Solo traveler, I only stayed for one night but had everything I wanted. Very pleased a rubber bath mat was supplied as I am always frightened of slipping.,9.6,The male reception impressed me greatly. He checked that I had answered the early alarm call.,1,bathroom
United Kingdom,Superior Room with Runway View,1,December 2018,Couple, So easy to get to terminal 2 stress free,10.0,one word excellent,1,location
United Kingdom,Standard Room,1,November 2018,Couple, Great location!,8.8,Excellent,1,location
United Kingdom,Standard Room,1,December 2018,Couple," Location is excellent, walking access to Train Station and Terminals.",8.3,Very Good,1,location
United Kingdom,Standard Room,1,December 2018,Couple, Comfortable bed.  Perfect location for early flights.,9.2,Perfect location for flights,1,comfort
United Kingdom,Standard Room,1,December 2018,Couple, Comfortable bed.  Perfect location for early flights.,9.2,Perfect location for flights,1,bed
United Kingdom,Standard Room,1,December 2018,Couple, Comfortable bed.  Perfect location for early flights.,9.2,Perfect location for flights,1,location
United Kingdom,Standard Room,1,December 2018,Couple, Everything but the price,9.2,Wonderful,1,price
United Kingdom,Standard Room,1,December 2018,Couple," Liked the proximity and access to the terminals, we had fish and chips in the restaurant which were excellent,",10.0,Attentive and professional hotel,1,location
United Kingdom,Standard Room,1,December 2018,Couple," Liked the proximity and access to the terminals, we had fish and chips in the restaurant which were excellent,",10.0,Attentive and professional hotel,1,restaurant
United Kingdom,Standard Room,1,December 2018,Couple, Ideal location for airport. Room very comfortable,10.0,Great location for airport. Easy access to terminals. Comfortable room.,1,location
United Kingdom,Standard Room,1,December 2018,Couple, Ideal location for airport. Room very comfortable,10.0,Great location for airport. Easy access to terminals. Comfortable room.,1,comfort
United Kingdom,Standard Room,1,December 2018,Couple," People,rate and location",10.0,Enjoyed,1,location
United Kingdom,Standard Room,1,December 2018,Couple, Location was perfect. Check in staff friendly and helpful. Comfortable bed and decent toiletries.,8.8,Wouldn't hesitate to stay again! Perfect location.,1,location
United Kingdom,Standard Room,1,December 2018,Couple, Location was perfect. Check in staff friendly and helpful. Comfortable bed and decent toiletries.,8.8,Wouldn't hesitate to stay again! Perfect location.,1,staff
United Kingdom,Standard Room,1,December 2018,Couple, Location was perfect. Check in staff friendly and helpful. Comfortable bed and decent toiletries.,8.8,Wouldn't hesitate to stay again! Perfect location.,1,comfort
United Kingdom,Standard Room,1,December 2018,Couple, Location was perfect. Check in staff friendly and helpful. Comfortable bed and decent toiletries.,8.8,Wouldn't hesitate to stay again! Perfect location.,1,bed
United Kingdom,Standard Room,1,December 2018,Family, Staff responded to my request for an ice bucket and glasses in super quick time using the one touch system.,9.6,Comfortable and well located.,1,staff
United Kingdom,Standard Room,1,November 2018,Family, So convenient for anyone travelling from Manchester Airport no stress of travelling to the airport in the morning just walk out the hotel and over the sky link and you are there.,10.0,Exceptional,1,location
United Kingdom,Standard Room,1,November 2018,Couple," Great location for the airport terminals. Clean, friendly and good value for money.",9.6,Great location for airport terminals...,1,location
United Kingdom,Standard Room,1,November 2018,Couple," Great location for the airport terminals. Clean, friendly and good value for money.",9.6,Great location for airport terminals...,1,dirty
United Kingdom,Standard Room,1,November 2018,Couple," Great location for the airport terminals. Clean, friendly and good value for money.",9.6,Great location for airport terminals...,1,staff
United Kingdom,Standard Room,1,November 2018,Couple," Great location for the airport terminals. Clean, friendly and good value for money.",9.6,Great location for airport terminals...,1,price
United Kingdom,Superior Room with Runway View,1,December 2018,Solo traveler," Room large and comfortable, staff helpful and friendly, good food",10.0,Excellent,1,comfort
United Kingdom,Superior Room with Runway View,1,December 2018,Solo traveler," Room large and comfortable, staff helpful and friendly, good food",10.0,Excellent,1,staff
United Kingdom,Superior Room with Runway View,1,December 2018,Solo traveler," Room large and comfortable, staff helpful and friendly, good food",10.0,Excellent,1,food/drink
Spain,Standard Room,1,November 2018,Couple, Lovely spacious bedrooms,9.6,Would definitely recommend,1,bathroom
